latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.631,74.297,316,1.4,1.2,31-10-2019,835,Aqua,MODIS,61,6.0NRT,300.4,13,D
30.564,73.701,315.9,1.3,1.1,31-10-2019,835,Aqua,MODIS,58,6.0NRT,302.2,8.6,D
30.816,75.964,324.8,1.8,1.3,31-10-2019,835,Aqua,MODIS,79,6.0NRT,300.3,39.5,D
30.808,75.888,312.5,1.8,1.3,31-10-2019,835,Aqua,MODIS,60,6.0NRT,299.3,11.4,D
30.701,74.849,316.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,36,6.0NRT,300.5,12,D
30.7,74.833,323.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,77,6.0NRT,300.5,25.1,D
30.695,74.785,324.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,77,6.0NRT,300.4,27.1,D
30.683,74.675,314.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,58,6.0NRT,300.3,9.9,D
30.661,74.475,339,1.5,1.2,31-10-2019,835,Aqua,MODIS,89,6.0NRT,301.4,59.2,D
30.659,74.46,318.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,49,6.0NRT,301,13.2,D
30.574,73.7,314.3,1.3,1.1,31-10-2019,835,Aqua,MODIS,49,6.0NRT,301.5,6.6,D
30.483,72.935,316.8,1.2,1.1,31-10-2019,835,Aqua,MODIS,59,6.0NRT,302.9,7.6,D
30.763,75.329,315.4,1.7,1.3,31-10-2019,835,Aqua,MODIS,65,6.0NRT,299.8,14.5,D
30.744,75.142,315.3,1.6,1.3,31-10-2019,835,Aqua,MODIS,21,6.0NRT,300.6,10.8,D
30.742,75.125,318.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,70,6.0NRT,301.2,16.6,D
30.74,75.108,315.8,1.6,1.2,31-10-2019,835,Aqua,MODIS,23,6.0NRT,300.7,11.5,D
30.723,74.944,318.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,68,6.0NRT,300.2,17.3,D
30.657,74.338,316.2,1.4,1.2,31-10-2019,835,Aqua,MODIS,62,6.0NRT,300.4,12.1,D
30.819,75.755,313.4,1.8,1.3,31-10-2019,835,Aqua,MODIS,48,6.0NRT,299.6,11.5,D
30.694,74.579,322.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,74,6.0NRT,300.3,23.6,D
30.693,74.563,316.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,64,6.0NRT,300,13.8,D
30.742,75.118,324.8,1.6,1.2,31-10-2019,835,Aqua,MODIS,75,6.0NRT,301.3,28.2,D
30.726,74.953,317.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,46,6.0NRT,299.6,16,D
30.687,74.573,325.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,78,6.0NRT,300.6,29.1,D
30.662,74.33,313.1,1.4,1.2,31-10-2019,835,Aqua,MODIS,40,6.0NRT,300.4,7.7,D
30.73,74.886,315.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,63,6.0NRT,299.4,11.3,D
30.685,74.449,321.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,73,6.0NRT,300.9,19.2,D
30.827,75.747,318.7,1.8,1.3,31-10-2019,835,Aqua,MODIS,72,6.0NRT,299.9,23.6,D
30.778,75.25,314.7,1.6,1.3,31-10-2019,835,Aqua,MODIS,63,6.0NRT,300.2,12.5,D
30.826,75.617,312.7,1.7,1.3,31-10-2019,835,Aqua,MODIS,60,6.0NRT,299.8,11.7,D
30.723,74.599,319,1.5,1.2,31-10-2019,835,Aqua,MODIS,69,6.0NRT,300.4,17.6,D
30.765,74.898,318.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,64,6.0NRT,300.8,16.2,D
30.752,74.77,325.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,78,6.0NRT,302.5,28.8,D
30.716,74.429,315.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,39,6.0NRT,300.3,9.5,D
30.698,74.265,319.3,1.4,1.2,31-10-2019,835,Aqua,MODIS,68,6.0NRT,301.2,15.5,D
30.778,74.913,332.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,84,6.0NRT,301.2,44.4,D
30.766,74.8,316.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,65,6.0NRT,299.4,13.6,D
30.758,74.721,314.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,59,6.0NRT,301.8,10,D
30.718,74.352,322.3,1.4,1.2,31-10-2019,835,Aqua,MODIS,74,6.0NRT,300.9,20.2,D
30.716,74.337,315.6,1.4,1.2,31-10-2019,835,Aqua,MODIS,32,6.0NRT,300.3,9.3,D
30.707,74.249,330.3,1.4,1.2,31-10-2019,835,Aqua,MODIS,82,6.0NRT,301.6,34.3,D
30.792,74.944,315.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,32,6.0NRT,300.5,11.2,D
30.791,74.927,325.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,68,6.0NRT,300.9,28.8,D
30.789,74.911,327.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,80,6.0NRT,300.9,32.4,D
30.752,74.563,314.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,59,6.0NRT,299.6,11.6,D
30.743,74.487,316.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,46,6.0NRT,300.6,11.6,D
30.809,74.991,316.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,63,6.0NRT,300,13.2,D
30.768,74.608,314.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,16,6.0NRT,300.5,8.9,D
30.748,74.424,334.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,86,6.0NRT,301.3,46.3,D
30.746,74.409,339.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,89,6.0NRT,301.9,59.1,D
30.567,72.864,316,1.2,1.1,31-10-2019,835,Aqua,MODIS,56,6.0NRT,303,7.3,D
30.501,72.326,320,1.1,1.1,31-10-2019,835,Aqua,MODIS,67,6.0NRT,303.6,10,D
30.469,72.073,315.3,1.1,1,31-10-2019,835,Aqua,MODIS,51,6.0NRT,302.9,6.1,D
30.843,75.207,317.9,1.6,1.3,31-10-2019,835,Aqua,MODIS,69,6.0NRT,299.6,18.7,D
30.763,74.468,317.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,24,6.0NRT,300.9,11.7,D
30.747,74.318,319.3,1.4,1.2,31-10-2019,835,Aqua,MODIS,65,6.0NRT,301.3,13.9,D
30.745,74.303,318.7,1.4,1.2,31-10-2019,835,Aqua,MODIS,67,6.0NRT,301.8,13.1,D
30.51,72.325,318.9,1.1,1.1,31-10-2019,835,Aqua,MODIS,65,6.0NRT,303.3,9.1,D
30.836,75.038,317.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,67,6.0NRT,301.1,14.7,D
30.842,75.219,315.2,1.6,1.3,31-10-2019,835,Aqua,MODIS,56,6.0NRT,299.3,13.2,D
30.837,75.049,315,1.6,1.2,31-10-2019,835,Aqua,MODIS,37,6.0NRT,300.4,10.8,D
30.77,74.4,321.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,73,6.0NRT,300.6,18.8,D
30.953,76.13,312.8,1.9,1.3,31-10-2019,835,Aqua,MODIS,62,6.0NRT,299,12.4,D
30.805,74.629,316.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,63,6.0NRT,300,13.5,D
30.8,74.582,312.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,30,6.0NRT,299.6,7,D
30.768,74.279,316.2,1.4,1.2,31-10-2019,835,Aqua,MODIS,24,6.0NRT,300.9,9.3,D
30.972,76.208,313.6,1.9,1.4,31-10-2019,835,Aqua,MODIS,56,6.0NRT,298.4,13.2,D
30.97,76.188,312.2,1.9,1.3,31-10-2019,835,Aqua,MODIS,45,6.0NRT,298,10.6,D
30.849,74.947,314.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,27,6.0NRT,299.8,9.7,D
30.846,74.914,317.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,54,6.0NRT,300,14.4,D
30.844,74.898,314.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,48,6.0NRT,300.3,10.4,D
30.795,74.427,323.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,57,6.0NRT,301,21.1,D
30.793,74.412,327.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,80,6.0NRT,301.8,29.2,D
30.893,75.264,312.8,1.7,1.3,31-10-2019,835,Aqua,MODIS,57,6.0NRT,299.8,10.1,D
30.888,75.212,334.8,1.6,1.3,31-10-2019,835,Aqua,MODIS,87,6.0NRT,301.1,59.5,D
30.886,75.195,319.2,1.6,1.3,31-10-2019,835,Aqua,MODIS,71,6.0NRT,299.9,21.7,D
30.87,75.044,321.6,1.6,1.2,31-10-2019,835,Aqua,MODIS,54,6.0NRT,300.1,21.9,D
30.869,75.028,320.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,44,6.0NRT,300.4,18.8,D
30.616,72.763,316.7,1.2,1.1,31-10-2019,835,Aqua,MODIS,58,6.0NRT,300.1,8.9,D
30.871,74.944,317.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,40,6.0NRT,300.5,13.2,D
30.849,74.734,319.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,64,6.0NRT,299.3,17.1,D
30.824,74.5,317.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,66,6.0NRT,301.1,13.1,D
30.823,74.485,316.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,64,6.0NRT,300.4,12.4,D
31.01,76.223,315.1,1.9,1.4,31-10-2019,835,Aqua,MODIS,49,6.0NRT,298.9,15.4,D
30.891,75.025,321.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,31,6.0NRT,299.8,20.6,D
30.84,74.545,315.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,31,6.0NRT,300,8.9,D
30.824,74.392,324.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,61,6.0NRT,300.9,21.3,D
30.822,74.377,328.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,81,6.0NRT,301.6,30.6,D
30.819,74.347,358.7,1.4,1.2,31-10-2019,835,Aqua,MODIS,99,6.0NRT,303.9,126.8,D
30.959,75.576,314.6,1.7,1.3,31-10-2019,835,Aqua,MODIS,60,6.0NRT,299.8,14.7,D
30.932,75.311,319.6,1.7,1.3,31-10-2019,835,Aqua,MODIS,72,6.0NRT,300.1,21.6,D
30.93,75.294,313.3,1.7,1.3,31-10-2019,835,Aqua,MODIS,52,6.0NRT,299.8,10.4,D
30.866,74.684,328.7,1.5,1.2,31-10-2019,835,Aqua,MODIS,81,6.0NRT,301.2,34.5,D
30.856,74.59,313,1.5,1.2,31-10-2019,835,Aqua,MODIS,42,6.0NRT,299.2,7.4,D
30.854,74.574,320.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,71,6.0NRT,299.6,17.9,D
30.849,74.528,331.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,84,6.0NRT,301.2,38.7,D
30.848,74.513,331.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,83,6.0NRT,301.3,36.5,D
30.908,74.972,333.6,1.6,1.2,31-10-2019,835,Aqua,MODIS,85,6.0NRT,300.7,45.6,D
30.898,74.874,327.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,67,6.0NRT,300.4,32,D
30.889,74.793,325.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,43,6.0NRT,301.2,26.1,D
30.887,74.777,341.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,91,6.0NRT,301.4,67.9,D
30.886,74.762,325.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,51,6.0NRT,301,26,D
30.882,74.73,319.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,54,6.0NRT,301.2,17.2,D
30.865,74.573,328.7,1.5,1.2,31-10-2019,835,Aqua,MODIS,81,6.0NRT,300,33.9,D
30.921,74.987,328.9,1.6,1.2,31-10-2019,835,Aqua,MODIS,48,6.0NRT,301.5,33.4,D
30.916,74.938,329.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,81,6.0NRT,299.3,36,D
30.888,74.681,322.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,51,6.0NRT,300.6,20.1,D
30.869,74.51,321.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,55,6.0NRT,301.8,17.5,D
31.026,76.194,314.3,1.9,1.4,31-10-2019,835,Aqua,MODIS,46,6.0NRT,299.4,13.9,D
30.906,74.932,331.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,79,6.0NRT,299.9,40.2,D
30.899,74.867,327,1.6,1.2,31-10-2019,835,Aqua,MODIS,48,6.0NRT,300.6,29.4,D
30.891,74.786,330,1.5,1.2,31-10-2019,835,Aqua,MODIS,49,6.0NRT,301.2,34.9,D
30.89,74.77,334.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,60,6.0NRT,301.4,43.7,D
30.87,74.581,322,1.5,1.2,31-10-2019,835,Aqua,MODIS,64,6.0NRT,299.9,20.4,D
30.869,74.566,319.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,45,6.0NRT,300,15,D
30.864,74.519,322.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,64,6.0NRT,301.2,19.1,D
30.891,74.673,321.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,73,6.0NRT,300.8,20.9,D
30.801,73.828,315.7,1.3,1.2,31-10-2019,835,Aqua,MODIS,59,6.0NRT,301.6,9.9,D
30.97,75.352,319.1,1.7,1.3,31-10-2019,835,Aqua,MODIS,71,6.0NRT,299.4,20.7,D
30.945,75.095,315.2,1.6,1.3,31-10-2019,835,Aqua,MODIS,63,6.0NRT,299.5,13.5,D
30.925,74.896,322.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,53,6.0NRT,299.8,20.3,D
30.923,74.88,334,1.6,1.2,31-10-2019,835,Aqua,MODIS,86,6.0NRT,300.4,47.4,D
30.921,74.864,328.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,43,6.0NRT,300.1,31.1,D
30.91,74.751,330.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,65,6.0NRT,302.2,33.6,D
30.956,75.093,312.8,1.6,1.3,31-10-2019,835,Aqua,MODIS,56,6.0NRT,299.2,9.8,D
30.954,74.959,332.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,84,6.0NRT,301.5,43.9,D
30.905,74.498,320.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,48,6.0NRT,300.8,15.4,D
30.904,74.482,325.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,78,6.0NRT,301.7,25.8,D
31.03,75.597,312.9,1.7,1.3,31-10-2019,835,Aqua,MODIS,22,6.0NRT,299,9.7,D
30.999,75.295,321,1.7,1.3,31-10-2019,835,Aqua,MODIS,74,6.0NRT,300.1,23,D
30.924,74.573,313.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,50,6.0NRT,299.9,7.6,D
30.923,74.558,324.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,77,6.0NRT,300.9,26.6,D
30.914,74.481,316.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,44,6.0NRT,301,10.5,D
30.984,75.039,327.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,75,6.0NRT,299.7,34.3,D
30.983,75.022,332.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,85,6.0NRT,299.9,48.3,D
30.981,75.005,322.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,75,6.0NRT,299.6,23.4,D
30.972,74.923,321,1.6,1.2,31-10-2019,835,Aqua,MODIS,73,6.0NRT,300.7,18.8,D
30.957,74.777,319.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,31,6.0NRT,300.3,14.1,D
31.047,75.539,319.7,1.7,1.3,31-10-2019,835,Aqua,MODIS,55,6.0NRT,299.3,21.2,D
31.029,75.362,313.3,1.7,1.3,31-10-2019,835,Aqua,MODIS,48,6.0NRT,300,9.4,D
31.004,75.121,318.3,1.6,1.3,31-10-2019,835,Aqua,MODIS,58,6.0NRT,299.6,17.9,D
30.982,74.905,330,1.6,1.2,31-10-2019,835,Aqua,MODIS,54,6.0NRT,302,35.1,D
30.975,74.84,341.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,91,6.0NRT,299.9,71,D
30.973,74.824,324.6,1.6,1.2,31-10-2019,835,Aqua,MODIS,76,6.0NRT,299.7,26.1,D
30.956,74.664,320.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,60,6.0NRT,300.7,16.3,D
30.683,72.319,316.8,1.1,1.1,31-10-2019,835,Aqua,MODIS,58,6.0NRT,301.7,9.3,D
31.026,75.221,314,1.6,1.3,31-10-2019,835,Aqua,MODIS,53,6.0NRT,299.2,12.4,D
31.025,75.204,316.8,1.6,1.3,31-10-2019,835,Aqua,MODIS,63,6.0NRT,299.8,17.4,D
31.016,75.119,318.9,1.6,1.3,31-10-2019,835,Aqua,MODIS,31,6.0NRT,300.1,17.6,D
30.977,74.758,325.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,78,6.0NRT,300,26.9,D
30.976,74.742,323.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,76,6.0NRT,300.8,23.5,D
30.974,74.726,334.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,86,6.0NRT,301.7,46.7,D
30.972,74.71,337.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,88,6.0NRT,302.4,55.1,D
31.03,75.152,325.8,1.6,1.3,31-10-2019,835,Aqua,MODIS,54,6.0NRT,299.7,30.5,D
31.029,75.135,349.9,1.6,1.3,31-10-2019,835,Aqua,MODIS,95,6.0NRT,301.9,108.5,D
31.014,75.001,321.9,1.6,1.2,31-10-2019,835,Aqua,MODIS,37,6.0NRT,299.8,21,D
31.007,74.935,322.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,17,6.0NRT,300.3,19.8,D
31.004,74.902,331.4,1.6,1.2,31-10-2019,835,Aqua,MODIS,68,6.0NRT,301.4,39.9,D
30.983,74.709,328.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,82,6.0NRT,301.8,31.8,D
31.024,75.216,318.3,1.6,1.3,31-10-2019,835,Aqua,MODIS,43,6.0NRT,299.7,17.8,D
30.978,74.752,327.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,81,6.0NRT,300.5,32.1,D
30.975,74.72,340,1.5,1.2,31-10-2019,835,Aqua,MODIS,90,6.0NRT,302.3,62.1,D
30.973,74.704,323.1,1.5,1.2,31-10-2019,835,Aqua,MODIS,39,6.0NRT,301.9,19.1,D
31.063,75.495,312.2,1.7,1.3,31-10-2019,835,Aqua,MODIS,52,6.0NRT,299.3,9.3,D
31.029,75.146,342.7,1.6,1.3,31-10-2019,835,Aqua,MODIS,91,6.0NRT,300.4,81.5,D
31.027,75.129,336.3,1.6,1.3,31-10-2019,835,Aqua,MODIS,88,6.0NRT,301.1,59.6,D
31.015,75.012,313.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,48,6.0NRT,299.9,9.4,D
31.014,74.995,321.8,1.6,1.2,31-10-2019,835,Aqua,MODIS,75,6.0NRT,299.9,23.4,D
31.007,74.929,323.6,1.6,1.2,31-10-2019,835,Aqua,MODIS,56,6.0NRT,300.6,23.7,D
31.004,74.896,327.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,53,6.0NRT,301.6,30.2,D
30.984,74.703,332.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,78,6.0NRT,302.4,39.1,D
30.978,74.64,324.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,77,6.0NRT,301.7,23.7,D
31.005,74.797,323.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,40,6.0NRT,299.4,21.9,D
30.988,74.638,332.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,85,6.0NRT,302.4,40.8,D
30.676,71.916,315.5,1.1,1,31-10-2019,835,Aqua,MODIS,44,6.0NRT,302.9,6.9,D
30.688,71.937,317,1.1,1,31-10-2019,835,Aqua,MODIS,56,6.0NRT,303.4,8.9,D
31.015,74.682,319.2,1.5,1.2,31-10-2019,835,Aqua,MODIS,47,6.0NRT,301,13.5,D
31.008,74.619,337.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,83,6.0NRT,302.9,53.8,D
31.004,74.572,321.9,1.5,1.2,31-10-2019,835,Aqua,MODIS,0,6.0NRT,301.1,18.2,D
31.112,75.525,315.3,1.7,1.3,31-10-2019,835,Aqua,MODIS,65,6.0NRT,299.9,14.8,D
31.095,75.347,314,1.7,1.3,31-10-2019,835,Aqua,MODIS,61,6.0NRT,300,10.8,D
31.065,75.056,326.4,1.6,1.2,31-10-2019,835,Aqua,MODIS,32,6.0NRT,300.1,28.6,D
31.058,74.989,317.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,50,6.0NRT,299.6,15.3,D
31.038,74.793,342.6,1.6,1.2,31-10-2019,835,Aqua,MODIS,91,6.0NRT,301.4,70.4,D
31.036,74.777,328.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,71,6.0NRT,300.9,30.6,D
31.033,74.744,319,1.5,1.2,31-10-2019,835,Aqua,MODIS,36,6.0NRT,300.3,14.3,D
31.018,74.602,324.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,65,6.0NRT,301.4,23.9,D
31.013,74.555,316.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,29,6.0NRT,300.8,11.6,D
31.094,75.224,319.2,1.7,1.3,31-10-2019,835,Aqua,MODIS,19,6.0NRT,300.4,15.6,D
31.081,75.105,332.1,1.6,1.3,31-10-2019,835,Aqua,MODIS,61,6.0NRT,301.1,43,D
31.064,74.938,329.4,1.6,1.2,31-10-2019,835,Aqua,MODIS,82,6.0NRT,300.7,39,D
31.059,74.889,315.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,38,6.0NRT,299.9,10.9,D
31.045,74.759,325,1.5,1.2,31-10-2019,835,Aqua,MODIS,33,6.0NRT,301.4,23.9,D
31.063,74.822,327.6,1.6,1.2,31-10-2019,835,Aqua,MODIS,42,6.0NRT,301.4,28.7,D
31.149,75.539,315.9,1.7,1.3,31-10-2019,835,Aqua,MODIS,54,6.0NRT,299.2,15.1,D
31.113,75.187,319,1.6,1.3,31-10-2019,835,Aqua,MODIS,38,6.0NRT,300.8,16,D
31.074,74.82,330.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,60,6.0NRT,301.7,34.4,D
31.06,74.692,319.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,68,6.0NRT,302.9,15.5,D
30.72,71.816,314.5,1.1,1,31-10-2019,835,Aqua,MODIS,26,6.0NRT,302,5.8,D
31.144,75.376,317.1,1.7,1.3,31-10-2019,835,Aqua,MODIS,41,6.0NRT,300.9,14,D
31.142,75.359,316.1,1.7,1.3,31-10-2019,835,Aqua,MODIS,17,6.0NRT,301.7,11.7,D
31.101,74.966,317.3,1.6,1.2,31-10-2019,835,Aqua,MODIS,37,6.0NRT,300.4,14,D
31.099,74.95,324.8,1.6,1.2,31-10-2019,835,Aqua,MODIS,78,6.0NRT,300.4,28.5,D
31.078,74.754,336,1.5,1.2,31-10-2019,835,Aqua,MODIS,87,6.0NRT,302.5,51,D
31.112,75.18,319.1,1.6,1.3,31-10-2019,835,Aqua,MODIS,52,6.0NRT,300.8,16.4,D
31.091,74.961,328.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,82,6.0NRT,300,37.3,D
31.158,75.53,314.3,1.7,1.3,31-10-2019,835,Aqua,MODIS,49,6.0NRT,298.9,12.2,D
31.142,75.37,321.7,1.7,1.3,31-10-2019,835,Aqua,MODIS,75,6.0NRT,301.5,25,D
31.117,75.11,314.7,1.6,1.3,31-10-2019,835,Aqua,MODIS,43,6.0NRT,300.3,10.3,D
31.115,75.093,327.3,1.6,1.3,31-10-2019,835,Aqua,MODIS,81,6.0NRT,301.2,34.6,D
31.112,75.06,319.7,1.6,1.3,31-10-2019,835,Aqua,MODIS,63,6.0NRT,300.2,19.1,D
31.085,74.796,329.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,44,6.0NRT,301.7,29.4,D
31.082,74.763,325.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,37,6.0NRT,301.8,23.5,D
31.08,74.747,327.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,76,6.0NRT,302.2,29.5,D
31.116,74.991,313.1,1.6,1.2,31-10-2019,835,Aqua,MODIS,40,6.0NRT,297.4,11.2,D
31.025,74.117,311.9,1.4,1.2,31-10-2019,835,Aqua,MODIS,32,6.0NRT,297.5,7.2,D
31.186,75.582,312.4,1.8,1.3,31-10-2019,835,Aqua,MODIS,59,6.0NRT,299.2,10.7,D
31.172,75.438,315.7,1.7,1.3,31-10-2019,835,Aqua,MODIS,67,6.0NRT,300,13.9,D
31.151,75.227,316.2,1.7,1.3,31-10-2019,835,Aqua,MODIS,63,6.0NRT,301.4,11.1,D
31.15,75.21,319.6,1.7,1.3,31-10-2019,835,Aqua,MODIS,72,6.0NRT,301,17.6,D
31.124,74.956,334.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,86,6.0NRT,299.5,52.9,D
31.122,74.94,323.2,1.6,1.2,31-10-2019,835,Aqua,MODIS,76,6.0NRT,299.9,26.7,D
31.107,74.792,324.8,1.6,1.2,31-10-2019,835,Aqua,MODIS,62,6.0NRT,301.1,24.9,D
30.758,71.757,314.9,1.1,1,31-10-2019,835,Aqua,MODIS,37,6.0NRT,301.6,6.1,D
31.127,74.872,328.9,1.6,1.2,31-10-2019,835,Aqua,MODIS,82,6.0NRT,301.2,36.6,D
31.095,74.568,320.7,1.5,1.2,31-10-2019,835,Aqua,MODIS,72,6.0NRT,302.5,19.4,D
31.164,75.018,316.7,1.6,1.2,31-10-2019,835,Aqua,MODIS,0,6.0NRT,298.8,17.8,D
31.188,75.135,315.5,1.6,1.3,31-10-2019,835,Aqua,MODIS,30,6.0NRT,301.3,9.7,D
31.154,74.704,320.7,1.5,1.2,31-10-2019,835,Aqua,MODIS,49,6.0NRT,299.9,16.9,D
31.138,74.562,318.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,69,6.0NRT,300.9,14.4,D
31.23,75.322,322.1,1.7,1.3,31-10-2019,835,Aqua,MODIS,76,6.0NRT,301,23.9,D
31.209,75.115,323.4,1.6,1.3,31-10-2019,835,Aqua,MODIS,43,6.0NRT,300.2,23.1,D
31.207,75.098,325.1,1.6,1.3,31-10-2019,835,Aqua,MODIS,53,6.0NRT,300.3,26.7,D
31.176,74.91,315.5,1.6,1.2,31-10-2019,835,Aqua,MODIS,61,6.0NRT,300.6,11.5,D
31.14,74.556,315.3,1.5,1.2,31-10-2019,835,Aqua,MODIS,20,6.0NRT,300.7,8.3,D
31.207,75.109,318.4,1.6,1.3,31-10-2019,835,Aqua,MODIS,60,6.0NRT,300.2,15.4,D
31.205,75.092,318.4,1.6,1.3,31-10-2019,835,Aqua,MODIS,47,6.0NRT,300.1,15,D
31.17,74.745,320.6,1.5,1.2,31-10-2019,835,Aqua,MODIS,41,6.0NRT,300.2,17.6,D
31.239,75.315,320.1,1.7,1.3,31-10-2019,835,Aqua,MODIS,74,6.0NRT,301.1,21.6,D
31.218,75.108,322.7,1.6,1.3,31-10-2019,835,Aqua,MODIS,63,6.0NRT,300.6,24,D
31.197,74.676,322.5,1.5,1.2,31-10-2019,835,Aqua,MODIS,76,6.0NRT,300.9,23.8,D
31.192,74.629,320.8,1.5,1.2,31-10-2019,835,Aqua,MODIS,49,6.0NRT,302.1,17.3,D
31.19,74.613,322.4,1.5,1.2,31-10-2019,835,Aqua,MODIS,55,6.0NRT,302.6,20.1,D
