latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
29.136,76.527,331.5,1.4,1.2,2019-05-07,0750,Aqua,MODIS,25,6.0NRT,314.8,12,D
29.134,76.512,333.7,1.4,1.2,2019-05-07,0750,Aqua,MODIS,59,6.0NRT,314.3,17.3,D
30.091,76.01,336.7,1.5,1.2,2019-05-07,0750,Aqua,MODIS,75,6.0NRT,323.1,21.1,D
30.077,75.957,335.3,1.5,1.2,2019-05-07,0750,Aqua,MODIS,71,6.0NRT,320.5,18.8,D
30.064,76.007,338.9,1.5,1.2,2019-05-07,0750,Aqua,MODIS,48,6.0NRT,321,25,D
31.413,75.003,337.5,1.6,1.2,2019-05-07,0750,Aqua,MODIS,83,6.0NRT,316,39.3,D
30.032,75.077,332.7,1.7,1.3,2019-05-07,0750,Aqua,MODIS,61,6.0NRT,318.8,21.9,D
30.748,74.444,334,1.8,1.3,2019-05-07,0750,Aqua,MODIS,74,6.0NRT,317.4,27.7,D
29.777,75.389,336.6,1.6,1.3,2019-05-07,0750,Aqua,MODIS,30,6.0NRT,319.7,25.5,D
30.91,75.472,334.6,1.5,1.2,2019-05-07,0750,Aqua,MODIS,78,6.0NRT,315.9,25.5,D
30.902,75.448,333,1.5,1.2,2019-05-07,0750,Aqua,MODIS,75,6.0NRT,317,21.4,D
30.642,74.86,337.3,1.7,1.3,2019-05-07,0750,Aqua,MODIS,79,6.0NRT,318.3,35.5,D
30.905,75.464,354.9,1.5,1.2,2019-05-07,0750,Aqua,MODIS,96,6.0NRT,316.9,98.9,D
29.984,75.255,332.4,1.7,1.3,2019-05-07,0750,Aqua,MODIS,60,6.0NRT,318.7,17.5,D
30.079,75.575,334.9,1.6,1.2,2019-05-07,0750,Aqua,MODIS,69,6.0NRT,318.1,21.5,D
30.613,76.608,334,1.3,1.1,2019-05-07,0750,Aqua,MODIS,78,6.0NRT,319.4,16.8,D
29.773,75.872,335.7,1.5,1.2,2019-05-07,0750,Aqua,MODIS,71,6.0NRT,319.2,21.4,D
30.09,75.572,332.6,1.6,1.2,2019-05-07,0750,Aqua,MODIS,56,6.0NRT,319.3,15.3,D
29.459,75.619,336,1.6,1.2,2019-05-07,0750,Aqua,MODIS,65,6.0NRT,322.4,23.5,D
29.459,75.612,342.2,1.6,1.2,2019-05-07,0750,Aqua,MODIS,83,6.0NRT,322.7,46.2,D
30.616,76.622,335.6,1.3,1.1,2019-05-07,0750,Aqua,MODIS,80,6.0NRT,320.2,20.3,D
30.103,76.411,332.9,1.4,1.2,2019-05-07,0750,Aqua,MODIS,68,6.0NRT,318.9,14.3,D
30.511,74.06,343.1,1.9,1.4,2019-05-07,0750,Aqua,MODIS,86,6.0NRT,315.8,72.6,D
29.742,76.134,340.3,1.5,1.2,2019-05-07,0750,Aqua,MODIS,81,6.0NRT,321.5,33.9,D
29.736,76.127,341.5,1.5,1.2,2019-05-07,0750,Aqua,MODIS,82,6.0NRT,320.6,36.9,D
29.698,75.977,332.2,1.5,1.2,2019-05-07,0750,Aqua,MODIS,55,6.0NRT,317.6,14.3,D
29.639,75.96,333.5,1.5,1.2,2019-05-07,0750,Aqua,MODIS,64,6.0NRT,319.1,17.7,D
29.955,75.409,335,1.6,1.3,2019-05-07,0750,Aqua,MODIS,69,6.0NRT,317.5,27.8,D
29.51,76.209,333.7,1.5,1.2,2019-05-07,0750,Aqua,MODIS,65,6.0NRT,317.4,18.9,D
29.912,75.488,345.9,1.6,1.2,2019-05-07,0750,Aqua,MODIS,88,6.0NRT,323.2,59.5,D
30.112,74.654,330.8,1.8,1.3,2019-05-07,0750,Aqua,MODIS,52,6.0NRT,316.1,16.9,D
30.487,74.838,330.8,1.7,1.3,2019-05-07,0750,Aqua,MODIS,63,6.0NRT,316.7,19.2,D
30.515,74.079,339.1,1.9,1.4,2019-05-07,0750,Aqua,MODIS,81,6.0NRT,315.6,53.7,D
29.663,75.768,335.6,1.6,1.2,2019-05-07,0750,Aqua,MODIS,30,6.0NRT,320.9,21.7,D
30.33,75.3,331.5,1.6,1.3,2019-05-07,0750,Aqua,MODIS,64,6.0NRT,317.5,16.1,D
30.328,75.291,337.1,1.6,1.3,2019-05-07,0750,Aqua,MODIS,76,6.0NRT,317.6,31.7,D
31.127,75.152,331,1.6,1.2,2019-05-07,0750,Aqua,MODIS,69,6.0NRT,316,18.6,D
30.232,74.905,337,1.7,1.3,2019-05-07,0750,Aqua,MODIS,71,6.0NRT,315.3,38.7,D
30.106,74.66,335.6,1.8,1.3,2019-05-07,0750,Aqua,MODIS,71,6.0NRT,317.2,33.1,D
29.98,76.701,347.1,1.4,1.2,2019-05-07,0750,Aqua,MODIS,90,6.0NRT,320.1,51,D
30.155,76.705,341.2,1.3,1.1,2019-05-07,0750,Aqua,MODIS,84,6.0NRT,319,38.3,D
31.055,75.015,335.1,1.6,1.3,2019-05-07,0750,Aqua,MODIS,79,6.0NRT,315.5,31.3,D
30.993,76.135,338.9,1.4,1.2,2019-05-07,0750,Aqua,MODIS,85,6.0NRT,316.1,35.5,D
30.08,75.707,335,1.5,1.2,2019-05-07,0750,Aqua,MODIS,64,6.0NRT,319,21.3,D
31.058,75.031,329.3,1.6,1.3,2019-05-07,0750,Aqua,MODIS,69,6.0NRT,315.1,15.1,D
30.345,75.755,337.8,1.5,1.2,2019-05-07,0750,Aqua,MODIS,79,6.0NRT,319.7,28.7,D
29.704,75.742,337.8,1.6,1.2,2019-05-07,0750,Aqua,MODIS,76,6.0NRT,320.9,29.2,D
29.752,75.696,337.5,1.6,1.2,2019-05-07,0750,Aqua,MODIS,75,6.0NRT,317.8,29.2,D
30.304,75.227,331.5,1.6,1.3,2019-05-07,0750,Aqua,MODIS,61,6.0NRT,317.1,16.5,D
29.752,75.691,349.3,1.6,1.2,2019-05-07,0750,Aqua,MODIS,91,6.0NRT,318.4,70.7,D
31.442,75.291,329.8,1.5,1.2,2019-05-07,0750,Aqua,MODIS,73,6.0NRT,315.4,14.4,D
30.149,75.324,331.4,1.6,1.3,2019-05-07,0750,Aqua,MODIS,57,6.0NRT,316.6,18.3,D
29.98,75.673,338,1.6,1.2,2019-05-07,0750,Aqua,MODIS,76,6.0NRT,318.2,32.2,D
29.983,75.688,334.5,1.6,1.2,2019-05-07,0750,Aqua,MODIS,63,6.0NRT,317.3,21.6,D
30.02,75.891,374.9,1.5,1.2,2019-05-07,0750,Aqua,MODIS,100,6.0NRT,323.1,198.6,D
31.05,76.211,355.1,1.4,1.2,2019-05-07,0750,Aqua,MODIS,97,6.0NRT,318.9,83.9,D
31.052,76.225,335,1.4,1.2,2019-05-07,0750,Aqua,MODIS,80,6.0NRT,316.6,22.2,D
29.66,75.752,337.6,1.6,1.2,2019-05-07,0750,Aqua,MODIS,50,6.0NRT,322.1,27.1,D
30.74,74.829,333.9,1.7,1.3,2019-05-07,0750,Aqua,MODIS,74,6.0NRT,319.8,20.8,D
30.239,75.802,366.4,1.5,1.2,2019-05-07,0750,Aqua,MODIS,100,6.0NRT,322.9,147,D
29.784,75.616,338.3,1.6,1.2,2019-05-07,0750,Aqua,MODIS,69,6.0NRT,319.4,30,D
29.808,74.987,340.4,1.7,1.3,2019-05-07,0750,Aqua,MODIS,80,6.0NRT,321.9,38.7,D
29.807,75.001,338.8,1.7,1.3,2019-05-07,0750,Aqua,MODIS,78,6.0NRT,321,35.8,D
30.241,75.818,367.9,1.5,1.2,2019-05-07,0750,Aqua,MODIS,100,6.0NRT,320.1,155.9,D
30.236,75.81,386.8,1.5,1.2,2019-05-07,0750,Aqua,MODIS,100,6.0NRT,323.5,292.3,D
30.239,75.825,337.8,1.5,1.2,2019-05-07,0750,Aqua,MODIS,77,6.0NRT,318.2,29.3,D
29.804,74.983,335.5,1.7,1.3,2019-05-07,0750,Aqua,MODIS,71,6.0NRT,321.1,24.3,D
30.325,74.965,337.8,1.7,1.3,2019-05-07,0750,Aqua,MODIS,78,6.0NRT,319.6,37.7,D
29.682,74.516,307.3,1,1,2019-05-07,1715,Terra,MODIS,71,6.0NRT,293.9,7.3,N
29.158,76.512,316.7,1.2,1.1,2019-05-07,1715,Terra,MODIS,94,6.0NRT,292,18.9,N
29.896,75.966,303.8,1.2,1.1,2019-05-07,1715,Terra,MODIS,57,6.0NRT,292.1,6.4,N
28.721,76.505,303.5,1.2,1.1,2019-05-07,1715,Terra,MODIS,55,6.0NRT,290.6,6.6,N
29.863,74.493,306.8,1,1,2019-05-07,1715,Terra,MODIS,69,6.0NRT,294.9,6.6,N
29.862,74.482,315.3,1,1,2019-05-07,1715,Terra,MODIS,91,6.0NRT,295.2,13.2,N
29.932,76.437,303.2,1.2,1.1,2019-05-07,1715,Terra,MODIS,54,6.0NRT,292.5,6.3,N
30.868,75.926,308.2,1.2,1.1,2019-05-07,1715,Terra,MODIS,74,6.0NRT,297.5,7.8,N
30.965,74.913,306.1,1.1,1,2019-05-07,1715,Terra,MODIS,67,6.0NRT,293.1,7.4,N
31.44,75.01,328.6,2,1.4,2019-05-08,0520,Terra,MODIS,70,6.0NRT,311.9,22.7,D
30.586,74.323,335.2,2.1,1.4,2019-05-08,0520,Terra,MODIS,64,6.0NRT,316,39.2,D
30.545,75.305,331.1,1.8,1.3,2019-05-08,0520,Terra,MODIS,69,6.0NRT,314.4,21.7,D
30.677,75.01,332.9,1.9,1.4,2019-05-08,0520,Terra,MODIS,74,6.0NRT,313.5,30.1,D
30.886,74.987,330,2,1.4,2019-05-08,0520,Terra,MODIS,70,6.0NRT,313.8,21.4,D
30.517,74.916,330.7,2,1.4,2019-05-08,0520,Terra,MODIS,69,6.0NRT,313.3,25.4,D
30.017,75.687,333.5,1.7,1.3,2019-05-08,0520,Terra,MODIS,74,6.0NRT,315.1,26.3,D
30.028,76.565,334,1.5,1.2,2019-05-08,0520,Terra,MODIS,74,6.0NRT,315.7,25,D
30.111,75.463,335.8,1.8,1.3,2019-05-08,0520,Terra,MODIS,78,6.0NRT,314.8,36.5,D
30.117,75.471,336.5,1.8,1.3,2019-05-08,0520,Terra,MODIS,79,6.0NRT,315,37.3,D
30.119,75.453,331.6,1.8,1.3,2019-05-08,0520,Terra,MODIS,65,6.0NRT,314.3,20.3,D
30.137,75.266,335.1,1.8,1.3,2019-05-08,0520,Terra,MODIS,59,6.0NRT,317.7,26.8,D
30.351,75.986,334.1,1.6,1.3,2019-05-08,0520,Terra,MODIS,75,6.0NRT,314.9,28.1,D
30.023,76.611,329.6,1.5,1.2,2019-05-08,0520,Terra,MODIS,63,6.0NRT,314.8,15.2,D
29.92,76.714,331.6,1.5,1.2,2019-05-08,0520,Terra,MODIS,69,6.0NRT,314.8,19.2,D
29.916,76.426,331.2,1.5,1.2,2019-05-08,0520,Terra,MODIS,67,6.0NRT,315.1,17,D
30.915,75.24,331.6,1.9,1.3,2019-05-08,0520,Terra,MODIS,74,6.0NRT,313.9,26.6,D
29.655,76.111,338.1,1.6,1.2,2019-05-08,0520,Terra,MODIS,80,6.0NRT,316.7,36.4,D
29.656,76.095,334.6,1.6,1.2,2019-05-08,0520,Terra,MODIS,74,6.0NRT,316.4,25.6,D
29.672,75.946,335.1,1.6,1.3,2019-05-08,0520,Terra,MODIS,75,6.0NRT,315.4,29,D
29.706,76.052,332.1,1.6,1.2,2019-05-08,0520,Terra,MODIS,55,6.0NRT,315.8,17.2,D
29.708,76.042,335.2,1.6,1.2,2019-05-08,0520,Terra,MODIS,76,6.0NRT,316.9,27,D
29.847,76.117,331.6,1.6,1.2,2019-05-08,0520,Terra,MODIS,68,6.0NRT,313,20.4,D
30.558,75.755,334.3,1.7,1.3,2019-05-08,0520,Terra,MODIS,48,6.0NRT,315.4,25.5,D
29.846,76.133,334.1,1.6,1.2,2019-05-08,0520,Terra,MODIS,74,6.0NRT,314,27.7,D
29.784,76.289,332.5,1.6,1.2,2019-05-08,0520,Terra,MODIS,70,6.0NRT,315,23.6,D
31.461,74.799,330.2,2,1.4,2019-05-08,0520,Terra,MODIS,73,6.0NRT,312.7,26.3,D
29.762,76.165,333.3,1.6,1.2,2019-05-08,0520,Terra,MODIS,72,6.0NRT,316.7,23.2,D
29.76,76.181,335.7,1.6,1.2,2019-05-08,0520,Terra,MODIS,76,6.0NRT,315.3,30.9,D
31.265,75.249,327.6,1.9,1.3,2019-05-08,0520,Terra,MODIS,64,6.0NRT,311.4,23.5,D
31.155,75.804,328.8,1.7,1.3,2019-05-08,0520,Terra,MODIS,72,6.0NRT,314.6,16.8,D
31.391,75.818,326.8,1.7,1.3,2019-05-08,0520,Terra,MODIS,70,6.0NRT,313.6,16.4,D
29.805,75.874,335.5,1.6,1.3,2019-05-08,0520,Terra,MODIS,77,6.0NRT,316.3,27.8,D
30.588,74.307,334.5,2.2,1.4,2019-05-08,0520,Terra,MODIS,22,6.0NRT,315.4,34.4,D
30.578,74.277,334.2,2.2,1.4,2019-05-08,0520,Terra,MODIS,67,6.0NRT,314.6,34.9,D
30.576,74.299,331.7,2.2,1.4,2019-05-08,0520,Terra,MODIS,36,6.0NRT,314.8,23.4,D
30.565,74.275,346.2,2.2,1.4,2019-05-08,0520,Terra,MODIS,90,6.0NRT,315.7,92.8,D
29.889,75.729,330.8,1.7,1.3,2019-05-08,0520,Terra,MODIS,66,6.0NRT,314.8,17.7,D
29.887,75.746,330.3,1.7,1.3,2019-05-08,0520,Terra,MODIS,65,6.0NRT,315,16.5,D
29.973,75.458,334.8,1.8,1.3,2019-05-08,0520,Terra,MODIS,45,6.0NRT,316.1,26.1,D
29.843,75.948,339.8,1.6,1.3,2019-05-08,0520,Terra,MODIS,83,6.0NRT,317.2,37.8,D
30.693,74.438,331.9,2.1,1.4,2019-05-08,0520,Terra,MODIS,73,6.0NRT,314.2,28.7,D
30.692,74.432,332.7,2.1,1.4,2019-05-08,0520,Terra,MODIS,69,6.0NRT,314,29.9,D
30.631,74.402,331.8,2.1,1.4,2019-05-08,0520,Terra,MODIS,72,6.0NRT,316.1,26.5,D
30.132,75.259,333.2,1.8,1.3,2019-05-08,0520,Terra,MODIS,73,6.0NRT,317.2,23.3,D
30.493,74.216,335.1,2.2,1.4,2019-05-08,0520,Terra,MODIS,78,6.0NRT,315.8,40.4,D
30.495,74.193,334.4,2.2,1.4,2019-05-08,0520,Terra,MODIS,77,6.0NRT,314.6,36.7,D
30.562,74.16,334.2,2.2,1.4,2019-05-08,0520,Terra,MODIS,77,6.0NRT,313.9,43,D
30.551,74.136,332.9,2.2,1.4,2019-05-08,0520,Terra,MODIS,75,6.0NRT,312.8,40,D
29.985,75.033,330.5,1.9,1.3,2019-05-08,0520,Terra,MODIS,66,6.0NRT,314.3,22.7,D
29.987,75.014,332.3,1.9,1.3,2019-05-08,0520,Terra,MODIS,71,6.0NRT,313.7,28.6,D
29.991,75.021,337,1.9,1.3,2019-05-08,0520,Terra,MODIS,79,6.0NRT,313.9,45.7,D
30.567,75.762,332.1,1.7,1.3,2019-05-08,0520,Terra,MODIS,51,6.0NRT,315.1,20.2,D
30.555,75.76,335.1,1.7,1.3,2019-05-08,0520,Terra,MODIS,72,6.0NRT,315.1,28.4,D
30.092,74.994,332.9,1.9,1.3,2019-05-08,0520,Terra,MODIS,71,6.0NRT,315.6,26.3,D
29.956,75.62,332.4,1.7,1.3,2019-05-08,0520,Terra,MODIS,71,6.0NRT,315.8,22.6,D
30.096,75.001,337.1,1.9,1.3,2019-05-08,0520,Terra,MODIS,80,6.0NRT,315.9,43.4,D
29.197,76.323,328.6,1.5,1.2,2019-05-08,0520,Terra,MODIS,54,6.0NRT,313.6,12.4,D
29.224,76.184,330.4,1.5,1.2,2019-05-08,0520,Terra,MODIS,65,6.0NRT,313.9,17.1,D
29.226,76.168,344.7,1.6,1.2,2019-05-08,0520,Terra,MODIS,88,6.0NRT,315.2,60.2,D
29.235,76.185,336.6,1.5,1.2,2019-05-08,0520,Terra,MODIS,78,6.0NRT,314.5,32.6,D
29.227,76.174,341.8,1.6,1.2,2019-05-08,0520,Terra,MODIS,85,6.0NRT,315.1,49,D
29.229,76.158,331.8,1.6,1.2,2019-05-08,0520,Terra,MODIS,55,6.0NRT,314.1,20.2,D
29.236,76.191,336.3,1.5,1.2,2019-05-08,0520,Terra,MODIS,78,6.0NRT,314.2,30.5,D
30.174,76.368,332.5,1.6,1.2,2019-05-08,0520,Terra,MODIS,72,6.0NRT,316.1,20.3,D
30.576,75.112,333,1.9,1.3,2019-05-08,0520,Terra,MODIS,74,6.0NRT,312.4,31.6,D
31.067,76.098,328.6,1.7,1.3,2019-05-08,0520,Terra,MODIS,73,6.0NRT,313.2,17,D
29.954,75.449,334.5,1.8,1.3,2019-05-08,0520,Terra,MODIS,75,6.0NRT,315.6,27.1,D
31.159,75.148,337.1,1.9,1.4,2019-05-08,0520,Terra,MODIS,83,6.0NRT,314.4,50.1,D
31.443,75.017,331,2,1.4,2019-05-08,0520,Terra,MODIS,75,6.0NRT,312,31.4,D
29.899,75.955,333.6,1.6,1.3,2019-05-08,0520,Terra,MODIS,63,6.0NRT,317,20.7,D
29.901,75.939,336.1,1.6,1.3,2019-05-08,0520,Terra,MODIS,78,6.0NRT,316.9,27.9,D
30.833,75.022,331.5,1.9,1.4,2019-05-08,0520,Terra,MODIS,73,6.0NRT,313.3,26.4,D
29.9,75.945,337,1.6,1.3,2019-05-08,0520,Terra,MODIS,79,6.0NRT,316.8,31.8,D
29.973,76.006,334.5,1.6,1.3,2019-05-08,0520,Terra,MODIS,75,6.0NRT,317.1,24.6,D
29.973,76.012,334.2,1.6,1.3,2019-05-08,0520,Terra,MODIS,64,6.0NRT,317.2,22.5,D
30.029,76.02,332.2,1.6,1.3,2019-05-08,0520,Terra,MODIS,71,6.0NRT,314.9,18.9,D
30.072,75.604,332.7,1.7,1.3,2019-05-08,0520,Terra,MODIS,72,6.0NRT,312.7,26.3,D
30.831,75.042,333.3,1.9,1.4,2019-05-08,0520,Terra,MODIS,76,6.0NRT,312.3,33.3,D
30.078,75.551,329.5,1.7,1.3,2019-05-08,0520,Terra,MODIS,56,6.0NRT,313.8,15.4,D
30.545,76.509,340.6,1.5,1.2,2019-05-08,0520,Terra,MODIS,85,6.0NRT,316.8,43.2,D
29.617,75.496,331.2,1.7,1.3,2019-05-08,0520,Terra,MODIS,67,6.0NRT,315.7,19.2,D
29.548,75.623,336.5,1.7,1.3,2019-05-08,0520,Terra,MODIS,78,6.0NRT,316.3,33.9,D
30.382,74.825,330.6,2,1.4,2019-05-08,0520,Terra,MODIS,68,6.0NRT,314.6,21.2,D
30.172,74.599,332,2,1.4,2019-05-08,0520,Terra,MODIS,71,6.0NRT,314.6,31.9,D
29.318,76.384,331.7,1.5,1.2,2019-05-08,0520,Terra,MODIS,69,6.0NRT,315,21.4,D
29.455,76.471,331.1,1.5,1.2,2019-05-08,0520,Terra,MODIS,67,6.0NRT,315.2,16.7,D
30.124,74.843,329.9,2,1.4,2019-05-08,0520,Terra,MODIS,65,6.0NRT,313.6,19.1,D
30.096,74.71,332,2,1.4,2019-05-08,0520,Terra,MODIS,71,6.0NRT,315.6,28.1,D
30.259,75.88,330,1.7,1.3,2019-05-08,0520,Terra,MODIS,66,6.0NRT,314.1,16.7,D
28.952,76.687,334.4,1.4,1.2,2019-05-08,0520,Terra,MODIS,75,6.0NRT,314.1,26.2,D
28.942,76.581,331.5,1.4,1.2,2019-05-08,0520,Terra,MODIS,68,6.0NRT,313,19.9,D
30.536,75.953,335.1,1.7,1.3,2019-05-08,0520,Terra,MODIS,78,6.0NRT,313.4,35.3,D
30.538,75.947,335.3,1.7,1.3,2019-05-08,0520,Terra,MODIS,77,6.0NRT,313.8,35.9,D
28.817,76.691,336.8,1.4,1.2,2019-05-08,0520,Terra,MODIS,79,6.0NRT,314,31.8,D
28.815,76.705,336.8,1.4,1.2,2019-05-08,0520,Terra,MODIS,79,6.0NRT,313.2,31.8,D
28.811,76.698,334.8,1.4,1.2,2019-05-08,0520,Terra,MODIS,75,6.0NRT,313.9,27.6,D
30.385,74.833,332,2,1.4,2019-05-08,0520,Terra,MODIS,72,6.0NRT,315,28.1,D
30.174,74.578,328,2,1.4,2019-05-08,0520,Terra,MODIS,59,6.0NRT,312.9,18.1,D
28.782,76.665,327.7,1.4,1.2,2019-05-08,0520,Terra,MODIS,48,6.0NRT,312.2,11.9,D
28.719,76.516,337.5,1.5,1.2,2019-05-08,0520,Terra,MODIS,79,6.0NRT,313.3,31.3,D
28.717,76.53,344.3,1.4,1.2,2019-05-08,0520,Terra,MODIS,87,6.0NRT,313.9,51.3,D
28.708,76.514,331.8,1.5,1.2,2019-05-08,0520,Terra,MODIS,64,6.0NRT,312.3,16.9,D
30.538,75.494,334.1,1.8,1.3,2019-05-08,0520,Terra,MODIS,76,6.0NRT,314.6,28.9,D
29.921,76.067,330.8,1.6,1.2,2019-05-08,0520,Terra,MODIS,67,6.0NRT,314.5,18.4,D
30.444,74.983,330.6,1.9,1.4,2019-05-08,0520,Terra,MODIS,68,6.0NRT,313.7,22.4,D
30.436,74.988,330.2,1.9,1.4,2019-05-08,0520,Terra,MODIS,67,6.0NRT,314.1,20.6,D
30.448,74.989,335.3,1.9,1.4,2019-05-08,0520,Terra,MODIS,78,6.0NRT,313.6,37.7,D
30.706,76.179,328.1,1.6,1.3,2019-05-08,0520,Terra,MODIS,67,6.0NRT,314.2,15.5,D
30.439,75.456,339.8,1.8,1.3,2019-05-08,0520,Terra,MODIS,84,6.0NRT,314.8,50.8,D
30.459,75.383,330.8,1.8,1.3,2019-05-08,0520,Terra,MODIS,69,6.0NRT,313.6,19.9,D
30.442,74.881,328.8,2,1.4,2019-05-08,0520,Terra,MODIS,63,6.0NRT,313.1,17.8,D
30.179,75.031,331,1.9,1.3,2019-05-08,0520,Terra,MODIS,53,6.0NRT,314.8,20.8,D
30.763,74.643,330.6,2.1,1.4,2019-05-08,0520,Terra,MODIS,70,6.0NRT,313,25.6,D
30.43,74.879,329.6,2,1.4,2019-05-08,0520,Terra,MODIS,66,6.0NRT,313.4,20.6,D
29.841,75.428,337.5,1.8,1.3,2019-05-08,0520,Terra,MODIS,80,6.0NRT,315.9,38.8,D
29.834,75.609,337,1.7,1.3,2019-05-08,0520,Terra,MODIS,79,6.0NRT,316.7,33.6,D
29.842,75.616,333.3,1.7,1.3,2019-05-08,0520,Terra,MODIS,72,6.0NRT,316.1,22.4,D
30.191,75.443,328.7,1.8,1.3,2019-05-08,0520,Terra,MODIS,62,6.0NRT,313.1,17.2,D
29.354,76.686,332.3,1.4,1.2,2019-05-08,0520,Terra,MODIS,70,6.0NRT,314.8,17.8,D
31.256,74.497,324.1,2.1,1.4,2019-05-08,0520,Terra,MODIS,36,6.0NRT,308.5,16.2,D
31.147,75.147,333.5,1.9,1.4,2019-05-08,0520,Terra,MODIS,78,6.0NRT,311.3,36.2,D
28.96,76.417,328.1,1.5,1.2,2019-05-08,0520,Terra,MODIS,54,6.0NRT,310.9,15,D
28.994,76.693,326.5,1.4,1.2,2019-05-08,0520,Terra,MODIS,43,6.0NRT,311.2,9.4,D
28.998,76.61,332.3,1.4,1.2,2019-05-08,0520,Terra,MODIS,71,6.0NRT,313.8,19.2,D
29,76.685,338.8,1.4,1.2,2019-05-08,0520,Terra,MODIS,82,6.0NRT,310.9,38.9,D
29.055,76.39,342.2,1.5,1.2,2019-05-08,0520,Terra,MODIS,86,6.0NRT,313,49.9,D
29.056,76.375,328.9,1.5,1.2,2019-05-08,0520,Terra,MODIS,57,6.0NRT,313.5,14,D
29.061,76.529,326.3,1.5,1.2,2019-05-08,0520,Terra,MODIS,31,6.0NRT,310.9,9.1,D
29.214,76.372,335.3,1.5,1.2,2019-05-08,0520,Terra,MODIS,76,6.0NRT,315,29.6,D
29.216,76.378,337.8,1.5,1.2,2019-05-08,0520,Terra,MODIS,80,6.0NRT,315,35.9,D
30.393,75.253,331.7,1.8,1.3,2019-05-08,0520,Terra,MODIS,71,6.0NRT,314,24.9,D
30.391,75.273,340,1.8,1.3,2019-05-08,0520,Terra,MODIS,84,6.0NRT,313.6,56.1,D
30.355,75.268,337,1.8,1.3,2019-05-08,0520,Terra,MODIS,80,6.0NRT,312.1,46.3,D
30.31,75.294,328.9,1.8,1.3,2019-05-08,0520,Terra,MODIS,63,6.0NRT,311.8,19.1,D
30.414,75.223,332.2,1.9,1.3,2019-05-08,0520,Terra,MODIS,72,6.0NRT,313.4,27.1,D
30.33,75.399,332.2,1.8,1.3,2019-05-08,0520,Terra,MODIS,72,6.0NRT,314.6,23.8,D
31.155,75.142,341.4,1.9,1.4,2019-05-08,0520,Terra,MODIS,87,6.0NRT,313.8,68.4,D
31.158,74.723,330.6,2.1,1.4,2019-05-08,0520,Terra,MODIS,73,6.0NRT,312.7,26.5,D
29.804,75.885,334.5,1.6,1.3,2019-05-08,0520,Terra,MODIS,75,6.0NRT,315.6,25.6,D
29.696,75.726,339.9,1.7,1.3,2019-05-08,0520,Terra,MODIS,83,6.0NRT,317.4,43.1,D
29.645,75.771,336.4,1.7,1.3,2019-05-08,0520,Terra,MODIS,78,6.0NRT,316,31.9,D
29.646,75.765,335.7,1.7,1.3,2019-05-08,0520,Terra,MODIS,77,6.0NRT,316.8,30.5,D
31.157,75.786,331.1,1.7,1.3,2019-05-08,0520,Terra,MODIS,76,6.0NRT,313.9,23.2,D
29.803,75.891,331.2,1.6,1.3,2019-05-08,0520,Terra,MODIS,45,6.0NRT,315.3,14.4,D
30.711,74.281,331.1,1.4,1.2,2019-05-08,0835,Aqua,MODIS,46,6.0NRT,312.9,15.8,D
30.7,74.426,350.8,1.5,1.2,2019-05-08,0835,Aqua,MODIS,93,6.0NRT,316.2,71.3,D
31.188,75.155,331.9,1.6,1.3,2019-05-08,0835,Aqua,MODIS,60,6.0NRT,313.1,20.5,D
30.449,75.392,331.3,1.7,1.3,2019-05-08,0835,Aqua,MODIS,69,6.0NRT,314.2,19.5,D
30.45,75.399,336.8,1.7,1.3,2019-05-08,0835,Aqua,MODIS,79,6.0NRT,314.1,35.8,D
30.778,74.5,334.7,1.5,1.2,2019-05-08,0835,Aqua,MODIS,75,6.0NRT,316.6,20.6,D
30.73,74.608,335.1,1.5,1.2,2019-05-08,0835,Aqua,MODIS,76,6.0NRT,315.9,22.8,D
29.511,76.77,334.3,2,1.4,2019-05-08,0835,Aqua,MODIS,53,6.0NRT,312.8,34,D
29.412,76.518,333.1,1.9,1.3,2019-05-08,0835,Aqua,MODIS,71,6.0NRT,310.7,34.3,D
29.414,76.538,327.7,1.9,1.4,2019-05-08,0835,Aqua,MODIS,40,6.0NRT,309.9,16.9,D
30.349,74.21,334.6,1.4,1.2,2019-05-08,0835,Aqua,MODIS,71,6.0NRT,318.6,16.9,D
30.449,74.001,341.3,1.4,1.2,2019-05-08,0835,Aqua,MODIS,83,6.0NRT,317.4,34.1,D
29.795,75.985,332.5,1.8,1.3,2019-05-08,0835,Aqua,MODIS,49,6.0NRT,313.8,23.6,D
29.793,75.967,335.7,1.8,1.3,2019-05-08,0835,Aqua,MODIS,73,6.0NRT,314.5,34.2,D
29.791,75.978,333.6,1.8,1.3,2019-05-08,0835,Aqua,MODIS,62,6.0NRT,313.7,26.3,D
30.515,74.21,339.3,1.4,1.2,2019-05-08,0835,Aqua,MODIS,81,6.0NRT,322.2,23.8,D
31.245,74.937,334.7,1.6,1.2,2019-05-08,0835,Aqua,MODIS,78,6.0NRT,313.6,27.4,D
30.541,74.096,329.8,1.4,1.2,2019-05-08,0835,Aqua,MODIS,55,6.0NRT,312.6,10.5,D
30.416,76.185,331.5,1.9,1.3,2019-05-08,0835,Aqua,MODIS,71,6.0NRT,312.8,28.3,D
29.4,76.52,327.8,1.9,1.3,2019-05-08,0835,Aqua,MODIS,44,6.0NRT,308.7,16.3,D
